shipment_id,booking_date,eta,actual_arrival,transit_days_planned,transit_days_actual,delay_days,origin_id,origin_name,dest_id,dest_name,commodity,hs_code,teu,total_cost_usd,carrier,status,risk_score,disruption_flag,transport_mode,distance_kkm
SHP-011232,2025-07-08,2025-07-11,2025-07-11,3,3,0,IN-PUN,Pune DC (Chakan),IN-PAR,Paradip Port,Food Products,HS-21,8,17216,Yang Ming,delivered,0.346,0,road,3.4
SHP-011233,2025-10-27,2025-12-01,2025-12-04,35,38,3,IN-COK,Kochi Warehouse,IN-BLR,Bangalore Hub (Whitefield),Agricultural Products,HS-10,5,5850,ONE (Ocean Network Express),delayed,0.213,0,sea,1.6
SHP-011234,2025-11-16,2025-11-22,2025-11-23,6,7,1,IN-HYD,Hyderabad DC,IN-KOC,Kochi Port,Textiles & Garments,HS-62,4,7588,PIL (Pacific Int. Line),delivered,0.274,0,multimodal,0.5
SHP-011235,2026-01-12,2026-01-22,2026-01-23,10,11,1,CN-SHA,Shanghai,IN-TUT,Tuticorin Port,Electronics,HS-85,8,16008,Hapag-Lloyd,delivered,0.092,0,rail,4.7
SHP-011236,2026-02-27,2026-04-07,2026-04-08,39,40,1,IN-KOL,Kolkata Port,IN-CHN,Chennai Port,Pharmaceuticals,HS-30,2,2844,COSCO Shipping,delivered,0.277,0,road,3.8
SHP-011237,2025-05-20,2025-06-29,2025-06-29,40,40,0,CN-SHA,Shanghai,US-NYC,New York/New Jersey,Agricultural Products,HS-10,2,6792,Maersk Line,delivered,0.251,0,road,4.3
SHP-011238,2025-04-25,2025-05-30,2025-05-30,35,35,0,IN-MUM,Mumbai Warehouse (Bhiwandi),AE-DXB,Dubai (Jebel Ali),Plastics,HS-39,3,9078,PIL (Pacific Int. Line),delivered,0.511,0,sea,3.1
SHP-011239,2026-02-05,2026-03-20,2026-03-20,43,43,0,IN-BLR,Bangalore Hub (Whitefield),US-NYC,New York/New Jersey,Food Products,HS-21,2,3666,Maersk Line,disrupted,0.22,0,road,4.5
SHP-011240,2025-08-07,2025-09-16,2025-09-17,40,41,1,IN-JNPT,Nhava Sheva (JNPT),IN-KOL,Kolkata Port,Medical Devices,HS-90,4,6496,ONE (Ocean Network Express),delivered,0.217,0,rail,1.5
SHP-011241,2025-06-18,2025-07-18,2025-07-26,30,38,8,CN-SHA,Shanghai,DE-HAM,Hamburg,Automobile Parts,HS-87,2,3390,ZIM Integrated Shipping,delivered,0.177,1,rail,2.3
SHP-011242,2025-01-03,2025-02-03,2025-02-04,31,32,1,LK-CMB,Colombo,IN-HAZ,Hazira Port,Medical Devices,HS-90,20,16640,MSC,delivered,0.279,0,multimodal,4.7
SHP-011243,2026-01-01,2026-02-08,2026-02-08,38,38,0,CN-NGB,Ningbo,NL-RTM,Rotterdam,Medical Devices,HS-90,2,6058,Hapag-Lloyd,delivered,0.132,0,rail,1.4
SHP-011244,2025-12-23,2026-01-13,2026-01-15,21,23,2,IN-PUN,Pune DC (Chakan),KR-BUS,Busan,Medical Devices,HS-90,2,2806,Yang Ming,delivered,0.102,0,multimodal,2.2
SHP-011245,2026-01-19,2026-02-27,2026-03-17,39,57,18,IN-PUN,Pune DC (Chakan),IN-AMD,Ahmedabad DC,Agricultural Products,HS-10,1,4135,ONE (Ocean Network Express),delivered,0.392,1,rail,3.2
SHP-011246,2026-01-15,2026-02-09,2026-02-09,25,25,0,IN-TUT,Tuticorin Port,JP-YOK,Yokohama,Machinery,HS-84,2,7262,COSCO Shipping,delayed,0.287,0,multimodal,3.9
SHP-011247,2026-02-20,2026-03-30,2026-03-30,38,38,0,IN-AMD,Ahmedabad DC,NL-RTM,Rotterdam,Chemical Products,HS-38,1,2269,ONE (Ocean Network Express),delivered,0.26,0,rail,3.8
SHP-011248,2026-01-06,2026-01-11,2026-01-19,5,13,8,IN-BLR,Bangalore Hub (Whitefield),IN-VIZ,Visakhapatnam Port,Textiles & Garments,HS-62,5,12820,Maersk Line,delivered,0.491,1,sea,1.1
SHP-011249,2026-02-02,2026-02-09,2026-02-14,7,12,5,JP-YOK,Yokohama,IN-HAZ,Hazira Port,Petroleum Products,HS-27,5,7250,Evergreen Marine,delivered,0.256,0,road,3.8
SHP-011250,2026-02-06,2026-02-11,2026-02-11,5,5,0,CN-SHA,Shanghai,CN-SZX,Shenzhen,Agricultural Products,HS-10,1,2735,Evergreen Marine,delivered,0.246,0,rail,4.1
SHP-011251,2025-07-02,2025-08-09,2025-08-14,38,43,5,CN-SZX,Shenzhen,ZA-DUR,Durban,Automobile Parts,HS-87,2,8320,MSC,delivered,0.203,0,rail,4.9
SHP-011252,2025-12-20,2026-01-25,2026-01-26,36,37,1,IN-VIZ,Visakhapatnam Port,MY-PTG,Port Klang,Petroleum Products,HS-27,2,2208,ZIM Integrated Shipping,delivered,0.093,0,multimodal,4.9
SHP-011253,2025-11-27,2025-12-13,2025-12-14,16,17,1,KR-BUS,Busan,IN-VIZ,Visakhapatnam Port,Pharmaceuticals,HS-30,1,4415,Hapag-Lloyd,delivered,0.383,0,road,2.3
SHP-011254,2025-10-18,2025-11-26,2025-12-01,39,44,5,IN-DEL,Delhi ICD (Tughlakabad),IN-HYD,Hyderabad DC,Chemical Products,HS-38,20,31560,Evergreen Marine,delivered,0.098,0,sea,2.7
SHP-011255,2025-04-28,2025-06-10,2025-06-10,43,43,0,IN-PAR,Paradip Port,AE-DXB,Dubai (Jebel Ali),Textiles & Garments,HS-62,4,6388,Maersk Line,disrupted,0.195,0,multimodal,1.6
SHP-011256,2026-02-15,2026-02-25,2026-02-26,10,11,1,US-LAX,Los Angeles,SG-SIN,Singapore,Electronics,HS-85,2,6618,PIL (Pacific Int. Line),delivered,0.235,0,rail,2.8
SHP-011257,2025-08-10,2025-09-07,2025-09-07,28,28,0,JP-YOK,Yokohama,CN-SHA,Shanghai,Textiles & Garments,HS-62,3,7959,PIL (Pacific Int. Line),delivered,0.215,0,rail,0.6
SHP-011258,2025-09-21,2025-10-11,2025-10-23,20,32,12,US-LAX,Los Angeles,IN-PAR,Paradip Port,Machinery,HS-84,3,12018,COSCO Shipping,in_transit,0.081,1,multimodal,3.0
SHP-011259,2025-02-22,2025-03-06,2025-03-09,12,15,3,IN-MUN,Mundra Port,IN-HYD,Hyderabad DC,Agricultural Products,HS-10,3,8868,Yang Ming,disrupted,0.276,0,rail,1.5
SHP-011260,2025-10-15,2025-11-01,2025-11-04,17,20,3,IN-DEL,Delhi ICD (Tughlakabad),AE-DXB,Dubai (Jebel Ali),Food Products,HS-21,10,11130,CMA CGM,in_transit,0.425,0,rail,3.8
SHP-011261,2025-08-31,2025-09-08,2025-09-09,8,9,1,KR-BUS,Busan,CN-NGB,Ningbo,Chemical Products,HS-38,4,8416,Hapag-Lloyd,delivered,0.116,0,multimodal,2.2
SHP-011262,2025-12-06,2026-01-12,2026-01-13,37,38,1,US-NYC,New York/New Jersey,CN-NGB,Ningbo,Electronics,HS-85,10,24930,ZIM Integrated Shipping,delayed,0.272,0,multimodal,1.9
SHP-011263,2025-04-26,2025-05-13,2025-05-25,17,29,12,IN-JNPT,Nhava Sheva (JNPT),CN-NGB,Ningbo,Automobile Parts,HS-87,2,8840,CMA CGM,delivered,0.114,1,rail,3.5
SHP-011264,2026-01-15,2026-02-21,2026-02-22,37,38,1,IN-TUT,Tuticorin Port,DE-HAM,Hamburg,Chemical Products,HS-38,2,6346,Hapag-Lloyd,delivered,0.407,0,road,0.7
SHP-011265,2025-03-26,2025-04-19,2025-04-24,24,29,5,IN-BLR,Bangalore Hub (Whitefield),IN-KOC,Kochi Port,Pharmaceuticals,HS-30,2,5796,COSCO Shipping,delivered,0.421,0,road,1.8
SHP-011266,2025-02-05,2025-03-13,2025-03-14,36,37,1,JP-YOK,Yokohama,KR-BUS,Busan,Steel & Iron,HS-72,1,2447,CMA CGM,disrupted,0.276,0,road,0.9
SHP-011267,2026-04-23,2026-05-26,2026-06-03,33,41,8,TH-LCH,Laem Chabang,SG-SIN,Singapore,Agricultural Products,HS-10,2,2736,PIL (Pacific Int. Line),in_transit,0.177,1,road,1.3
SHP-011268,2025-07-18,2025-08-01,2025-08-01,14,14,0,ZA-DUR,Durban,KR-BUS,Busan,Steel & Iron,HS-72,4,14656,Evergreen Marine,in_transit,0.317,0,multimodal,1.2
SHP-011269,2025-02-12,2025-02-27,2025-02-28,15,16,1,US-NYC,New York/New Jersey,IN-GAU,Guwahati Warehouse,Machinery,HS-84,2,8558,Hapag-Lloyd,delivered,0.674,0,multimodal,3.2
SHP-011270,2025-01-10,2025-01-13,2025-01-13,3,3,0,IN-PAR,Paradip Port,SG-SIN,Singapore,Steel & Iron,HS-72,2,8264,ZIM Integrated Shipping,delivered,0.567,0,road,1.7
SHP-011271,2026-04-13,2026-05-22,2026-05-24,39,41,2,IN-HYD,Hyderabad DC,LK-CMB,Colombo,Pharmaceuticals,HS-30,1,1934,CMA CGM,delivered,0.211,0,multimodal,3.7
SHP-011272,2025-02-08,2025-03-15,2025-03-17,35,37,2,IN-MUN,Mundra Port,AE-DXB,Dubai (Jebel Ali),Machinery,HS-84,3,12855,Yang Ming,delivered,0.064,0,road,3.0
SHP-011273,2025-11-01,2025-11-12,2025-11-14,11,13,2,IN-KOL,Kolkata Port,IN-KND,Kandla Port,Chemical Products,HS-38,4,7860,CMA CGM,delivered,0.441,0,road,4.7
SHP-011274,2025-07-19,2025-08-07,2025-08-08,19,20,1,IN-CHN,Chennai Port,IN-KND,Kandla Port,Petroleum Products,HS-27,10,22870,ZIM Integrated Shipping,delivered,0.247,0,rail,1.8
SHP-011275,2025-09-05,2025-10-03,2025-10-08,28,33,5,IN-MUN,Mundra Port,IN-HYD,Hyderabad DC,Pharmaceuticals,HS-30,15,21645,Evergreen Marine,delivered,0.045,0,sea,2.7
SHP-011276,2025-12-25,2026-01-28,2026-01-29,34,35,1,DE-HAM,Hamburg,IN-HAZ,Hazira Port,Plastics,HS-39,1,2789,COSCO Shipping,delivered,0.22,0,road,4.6
SHP-011277,2025-02-26,2025-03-05,2025-03-05,7,7,0,JP-YOK,Yokohama,SG-SIN,Singapore,Plastics,HS-39,5,6035,COSCO Shipping,delivered,0.139,0,sea,1.7
SHP-011278,2025-10-23,2025-11-27,2025-11-29,35,37,2,CN-SHA,Shanghai,IN-COK,Kochi Warehouse,Machinery,HS-84,4,11464,COSCO Shipping,delayed,0.394,0,multimodal,1.7
SHP-011279,2025-05-09,2025-06-12,2025-06-13,34,35,1,IN-HYD,Hyderabad DC,NL-RTM,Rotterdam,Medical Devices,HS-90,1,1883,ONE (Ocean Network Express),delivered,0.192,0,road,2.5
SHP-011280,2025-05-30,2025-06-02,2025-06-02,3,3,0,IN-BLR,Bangalore Hub (Whitefield),IN-MUN,Mundra Port,Chemical Products,HS-38,20,62160,Hapag-Lloyd,delivered,0.143,0,sea,3.8
SHP-011281,2025-07-03,2025-08-06,2025-08-18,34,46,12,IN-PUN,Pune DC (Chakan),IN-PAR,Paradip Port,Medical Devices,HS-90,2,5092,Evergreen Marine,delayed,0.202,1,multimodal,1.7
SHP-011282,2025-11-03,2025-11-22,2025-11-25,19,22,3,IN-PAR,Paradip Port,IN-HAZ,Hazira Port,Plastics,HS-39,8,17920,Maersk Line,in_transit,0.051,0,multimodal,0.6
SHP-011283,2025-04-05,2025-04-16,2025-04-16,11,11,0,IN-TUT,Tuticorin Port,IN-MUN,Mundra Port,Medical Devices,HS-90,3,12027,CMA CGM,delivered,0.506,0,sea,3.8
SHP-011284,2026-02-09,2026-02-24,2026-02-24,15,15,0,US-NYC,New York/New Jersey,IN-CHN,Chennai Port,Automobile Parts,HS-87,4,4572,ZIM Integrated Shipping,delivered,0.106,0,multimodal,2.8
SHP-011285,2025-12-19,2025-12-25,2025-12-28,6,9,3,CN-SHA,Shanghai,DE-HAM,Hamburg,Plastics,HS-39,1,1097,MSC,in_transit,0.367,0,road,1.6
SHP-011286,2025-05-16,2025-05-21,2025-05-26,5,10,5,IN-CHN,Chennai Port,IN-HAZ,Hazira Port,Steel & Iron,HS-72,2,3430,Yang Ming,delivered,0.376,0,multimodal,0.5
SHP-011287,2025-04-07,2025-04-21,2025-04-21,14,14,0,DE-HAM,Hamburg,LK-CMB,Colombo,Plastics,HS-39,1,2051,CMA CGM,delivered,0.438,0,sea,4.6
SHP-011288,2025-10-04,2025-10-19,2025-10-20,15,16,1,IN-VIZ,Visakhapatnam Port,IN-AMD,Ahmedabad DC,Pharmaceuticals,HS-30,2,2048,MSC,in_transit,0.091,0,rail,0.9
SHP-011289,2025-01-22,2025-01-26,2025-01-29,4,7,3,IN-PUN,Pune DC (Chakan),US-LAX,Los Angeles,Automobile Parts,HS-87,1,3428,MSC,delayed,0.218,0,sea,4.8
SHP-011290,2025-03-08,2025-03-11,2025-03-12,3,4,1,MY-PTG,Port Klang,IN-CHN,Chennai Port,Petroleum Products,HS-27,8,17552,PIL (Pacific Int. Line),delivered,0.207,0,multimodal,3.3
SHP-011291,2025-08-26,2025-10-10,2025-10-28,45,63,18,IN-BLR,Bangalore Hub (Whitefield),IN-AMD,Ahmedabad DC,Pharmaceuticals,HS-30,10,40210,Evergreen Marine,delayed,0.082,1,road,4.4
SHP-011292,2025-05-17,2025-06-08,2025-06-16,22,30,8,IN-DEL,Delhi ICD (Tughlakabad),LK-CMB,Colombo,Electronics,HS-85,1,3478,MSC,delivered,0.249,1,sea,3.5
SHP-011293,2025-07-29,2025-08-02,2025-08-04,4,6,2,IN-HAZ,Hazira Port,DE-HAM,Hamburg,Automobile Parts,HS-87,1,3908,Maersk Line,delivered,0.2,0,sea,1.7
SHP-011294,2025-09-04,2025-09-13,2025-09-13,9,9,0,IN-PUN,Pune DC (Chakan),IN-VIZ,Visakhapatnam Port,Medical Devices,HS-90,1,1389,COSCO Shipping,in_transit,0.068,0,multimodal,1.3
SHP-011295,2025-01-08,2025-02-04,2025-02-05,27,28,1,IN-DEL,Delhi ICD (Tughlakabad),CN-SZX,Shenzhen,Automobile Parts,HS-87,8,11656,COSCO Shipping,disrupted,0.3,0,sea,1.4
SHP-011296,2025-12-19,2026-01-29,2026-02-03,41,46,5,IN-JNPT,Nhava Sheva (JNPT),CN-SHA,Shanghai,Pharmaceuticals,HS-30,1,4011,CMA CGM,in_transit,0.362,0,multimodal,0.6
SHP-011297,2025-01-13,2025-02-05,2025-02-05,23,23,0,IN-PUN,Pune DC (Chakan),AE-DXB,Dubai (Jebel Ali),Agricultural Products,HS-10,4,5596,Evergreen Marine,delivered,0.393,0,multimodal,0.6
SHP-011298,2025-07-06,2025-08-20,2025-08-28,45,53,8,ZA-DUR,Durban,IN-KND,Kandla Port,Steel & Iron,HS-72,1,968,Evergreen Marine,delivered,0.306,1,road,4.0
SHP-011299,2025-08-04,2025-08-12,2025-08-12,8,8,0,IN-HYD,Hyderabad DC,IN-TUT,Tuticorin Port,Food Products,HS-21,2,3130,MSC,delivered,0.596,0,rail,4.0
SHP-011300,2025-03-12,2025-04-06,2025-04-07,25,26,1,IN-VIZ,Visakhapatnam Port,JP-YOK,Yokohama,Petroleum Products,HS-27,2,4014,ONE (Ocean Network Express),delivered,0.108,0,multimodal,1.9
SHP-011301,2026-04-12,2026-05-01,2026-05-02,19,20,1,KR-BUS,Busan,TH-LCH,Laem Chabang,Agricultural Products,HS-10,2,4472,ONE (Ocean Network Express),delivered,0.099,0,sea,1.0
SHP-011302,2025-05-21,2025-06-21,2025-06-22,31,32,1,KR-BUS,Busan,ZA-DUR,Durban,Pharmaceuticals,HS-30,10,9420,COSCO Shipping,delivered,0.371,0,sea,1.5
SHP-011303,2025-03-13,2025-04-14,2025-04-14,32,32,0,CN-SZX,Shenzhen,IN-PUN,Pune DC (Chakan),Electronics,HS-85,2,2602,MSC,delivered,0.176,0,road,4.1
SHP-011304,2025-02-16,2025-02-27,2025-03-07,11,19,8,CN-SZX,Shenzhen,IN-VIZ,Visakhapatnam Port,Agricultural Products,HS-10,5,7950,MSC,delivered,0.312,1,rail,0.5
SHP-011305,2025-04-07,2025-05-14,2025-05-15,37,38,1,LK-CMB,Colombo,ZA-DUR,Durban,Medical Devices,HS-90,1,3877,Maersk Line,delivered,0.205,0,road,0.9
SHP-011306,2025-08-01,2025-09-12,2025-09-12,42,42,0,AE-DXB,Dubai (Jebel Ali),IN-PAR,Paradip Port,Steel & Iron,HS-72,2,2454,Evergreen Marine,delivered,0.11,0,multimodal,1.4
SHP-011307,2026-01-18,2026-02-08,2026-02-16,21,29,8,DE-HAM,Hamburg,ZA-DUR,Durban,Machinery,HS-84,2,4580,Maersk Line,disrupted,0.371,1,road,2.2
SHP-011308,2025-01-30,2025-03-12,2025-03-12,41,41,0,AE-DXB,Dubai (Jebel Ali),JP-YOK,Yokohama,Automobile Parts,HS-87,4,4124,PIL (Pacific Int. Line),delayed,0.427,0,rail,4.0
SHP-011309,2025-12-30,2026-01-06,2026-01-18,7,19,12,JP-YOK,Yokohama,IN-DEL,Delhi ICD (Tughlakabad),Pharmaceuticals,HS-30,8,9304,Yang Ming,delivered,0.556,1,sea,2.3
SHP-011310,2025-04-08,2025-05-11,2025-05-12,33,34,1,CN-SZX,Shenzhen,IN-MUM,Mumbai Warehouse (Bhiwandi),Medical Devices,HS-90,2,7674,CMA CGM,delivered,0.253,0,sea,0.6
SHP-011311,2025-10-13,2025-11-22,2025-11-23,40,41,1,KR-BUS,Busan,IN-PUN,Pune DC (Chakan),Medical Devices,HS-90,2,8746,Evergreen Marine,delivered,0.23,0,multimodal,3.3
SHP-011312,2025-06-08,2025-07-11,2025-07-12,33,34,1,IN-PUN,Pune DC (Chakan),IN-AMD,Ahmedabad DC,Food Products,HS-21,1,3881,PIL (Pacific Int. Line),in_transit,0.343,0,sea,5.0
SHP-011313,2025-05-24,2025-07-04,2025-07-04,41,41,0,JP-YOK,Yokohama,TH-LCH,Laem Chabang,Electronics,HS-85,3,6129,PIL (Pacific Int. Line),delayed,0.199,0,rail,3.4
SHP-011314,2025-07-21,2025-09-01,2025-09-01,42,42,0,IN-CHN,Chennai Port,IN-COK,Kochi Warehouse,Textiles & Garments,HS-62,10,19320,Evergreen Marine,delivered,0.225,0,road,3.3
SHP-011315,2026-01-09,2026-01-31,2026-02-01,22,23,1,JP-YOK,Yokohama,IN-VIZ,Visakhapatnam Port,Agricultural Products,HS-10,2,4848,PIL (Pacific Int. Line),delivered,0.362,0,sea,1.0
SHP-011316,2025-01-17,2025-02-06,2025-02-07,20,21,1,US-NYC,New York/New Jersey,IN-BLR,Bangalore Hub (Whitefield),Automobile Parts,HS-87,3,12459,CMA CGM,delivered,0.158,0,sea,4.7
SHP-011317,2025-01-11,2025-01-24,2025-02-05,13,25,12,IN-HAZ,Hazira Port,CN-NGB,Ningbo,Chemical Products,HS-38,3,5478,ONE (Ocean Network Express),delivered,0.151,1,multimodal,1.6
SHP-011318,2025-07-20,2025-08-18,2025-08-19,29,30,1,DE-HAM,Hamburg,CN-SZX,Shenzhen,Medical Devices,HS-90,2,3120,Hapag-Lloyd,delivered,0.344,0,multimodal,0.6
SHP-011319,2025-06-10,2025-07-04,2025-07-09,24,29,5,IN-KOL,Kolkata Port,IN-BLR,Bangalore Hub (Whitefield),Agricultural Products,HS-10,2,8334,ZIM Integrated Shipping,delivered,0.397,0,multimodal,2.0
SHP-011320,2026-02-11,2026-03-24,2026-04-05,41,53,12,US-LAX,Los Angeles,IN-HYD,Hyderabad DC,Steel & Iron,HS-72,3,3030,Maersk Line,delivered,0.563,1,sea,1.6
SHP-011321,2025-04-23,2025-05-03,2025-05-06,10,13,3,IN-AMD,Ahmedabad DC,DE-HAM,Hamburg,Textiles & Garments,HS-62,1,2226,Hapag-Lloyd,delivered,0.243,0,rail,4.7
SHP-011322,2026-01-12,2026-02-13,2026-02-13,32,32,0,IN-AMD,Ahmedabad DC,IN-KOL,Kolkata Port,Automobile Parts,HS-87,2,4286,Yang Ming,delayed,0.299,0,road,2.6
SHP-011323,2025-03-31,2025-05-11,2025-05-11,41,41,0,IN-CHN,Chennai Port,IN-MUM,Mumbai Warehouse (Bhiwandi),Textiles & Garments,HS-62,2,5654,ZIM Integrated Shipping,delivered,0.054,0,multimodal,4.9
SHP-011324,2025-05-25,2025-06-18,2025-06-19,24,25,1,IN-HYD,Hyderabad DC,IN-VIZ,Visakhapatnam Port,Chemical Products,HS-38,3,7392,COSCO Shipping,delivered,0.352,0,multimodal,4.3
SHP-011325,2026-01-17,2026-01-26,2026-01-26,9,9,0,AE-DXB,Dubai (Jebel Ali),CN-SZX,Shenzhen,Pharmaceuticals,HS-30,5,10030,CMA CGM,delivered,0.172,0,road,4.9
SHP-011326,2026-01-28,2026-03-10,2026-03-10,41,41,0,ZA-DUR,Durban,IN-MUN,Mundra Port,Agricultural Products,HS-10,3,6471,ONE (Ocean Network Express),delivered,0.267,0,sea,2.8
SHP-011327,2025-02-28,2025-03-09,2025-03-10,9,10,1,US-LAX,Los Angeles,IN-KOL,Kolkata Port,Pharmaceuticals,HS-30,3,8877,ONE (Ocean Network Express),delayed,0.484,0,sea,3.2
SHP-011328,2025-02-17,2025-03-11,2025-03-14,22,25,3,IN-HYD,Hyderabad DC,IN-TUT,Tuticorin Port,Electronics,HS-85,1,2864,Hapag-Lloyd,delivered,0.12,0,multimodal,1.9
SHP-011329,2026-04-11,2026-05-11,2026-05-19,30,38,8,IN-KND,Kandla Port,IN-COK,Kochi Warehouse,Textiles & Garments,HS-62,4,3876,Maersk Line,delivered,0.445,1,multimodal,2.7
SHP-011330,2025-03-03,2025-03-15,2025-03-17,12,14,2,KR-BUS,Busan,IN-GAU,Guwahati Warehouse,Pharmaceuticals,HS-30,1,2482,Evergreen Marine,delivered,0.196,0,rail,1.4
SHP-011331,2025-11-02,2025-11-30,2025-12-02,28,30,2,IN-COK,Kochi Warehouse,MY-PTG,Port Klang,Petroleum Products,HS-27,20,22280,ONE (Ocean Network Express),delivered,0.129,0,road,5.0
SHP-011332,2025-05-18,2025-06-09,2025-06-09,22,22,0,IN-DEL,Delhi ICD (Tughlakabad),CN-NGB,Ningbo,Machinery,HS-84,1,3787,PIL (Pacific Int. Line),delivered,0.192,0,rail,4.6
SHP-011333,2026-03-29,2026-04-30,2026-05-05,32,37,5,IN-BLR,Bangalore Hub (Whitefield),IN-MUN,Mundra Port,Electronics,HS-85,10,21280,CMA CGM,delivered,0.27,0,multimodal,1.9
SHP-011334,2025-05-06,2025-06-10,2025-06-13,35,38,3,US-NYC,New York/New Jersey,IN-AMD,Ahmedabad DC,Steel & Iron,HS-72,2,3738,PIL (Pacific Int. Line),delayed,0.306,0,sea,4.1
SHP-011335,2026-04-25,2026-05-17,2026-05-17,22,22,0,CN-SZX,Shenzhen,IN-MUM,Mumbai Warehouse (Bhiwandi),Food Products,HS-21,1,1728,Yang Ming,in_transit,0.159,0,multimodal,3.9
SHP-011336,2026-02-11,2026-02-25,2026-02-25,14,14,0,NL-RTM,Rotterdam,SG-SIN,Singapore,Steel & Iron,HS-72,4,7772,ZIM Integrated Shipping,delayed,0.131,0,road,0.9
SHP-011337,2026-03-17,2026-04-28,2026-04-29,42,43,1,US-NYC,New York/New Jersey,IN-KOL,Kolkata Port,Chemical Products,HS-38,3,6891,MSC,delivered,0.034,0,sea,0.7
SHP-011338,2025-07-28,2025-08-28,2025-08-28,31,31,0,IN-JNPT,Nhava Sheva (JNPT),IN-DEL,Delhi ICD (Tughlakabad),Food Products,HS-21,3,3480,COSCO Shipping,delivered,0.335,0,rail,1.1
SHP-011339,2025-10-24,2025-12-07,2025-12-08,44,45,1,KR-BUS,Busan,US-LAX,Los Angeles,Chemical Products,HS-38,2,8806,Evergreen Marine,delivered,0.291,0,sea,3.2
SHP-011340,2026-02-03,2026-03-13,2026-03-13,38,38,0,IN-HAZ,Hazira Port,IN-MUM,Mumbai Warehouse (Bhiwandi),Agricultural Products,HS-10,8,32184,MSC,delivered,0.142,0,road,4.0
SHP-011341,2025-06-05,2025-07-10,2025-07-13,35,38,3,IN-GAU,Guwahati Warehouse,SG-SIN,Singapore,Textiles & Garments,HS-62,2,7814,Yang Ming,delivered,0.012,0,road,2.7
SHP-011342,2025-04-24,2025-05-11,2025-05-13,17,19,2,IN-JNPT,Nhava Sheva (JNPT),IN-KOC,Kochi Port,Agricultural Products,HS-10,3,10359,Maersk Line,delivered,0.158,0,multimodal,4.7
SHP-011343,2025-01-24,2025-02-26,2025-02-27,33,34,1,IN-CHN,Chennai Port,LK-CMB,Colombo,Food Products,HS-21,3,4167,MSC,delayed,0.128,0,rail,2.1
SHP-011344,2025-11-25,2025-12-24,2025-12-25,29,30,1,IN-PUN,Pune DC (Chakan),US-LAX,Los Angeles,Automobile Parts,HS-87,4,10492,MSC,delivered,0.495,0,multimodal,3.4
SHP-011345,2025-01-10,2025-02-21,2025-02-21,42,42,0,IN-BLR,Bangalore Hub (Whitefield),IN-CHN,Chennai Port,Chemical Products,HS-38,3,5826,Maersk Line,disrupted,0.208,0,road,2.2
SHP-011346,2025-08-29,2025-09-13,2025-09-13,15,15,0,NL-RTM,Rotterdam,DE-HAM,Hamburg,Electronics,HS-85,15,39270,ZIM Integrated Shipping,delivered,0.294,0,sea,4.2
SHP-011347,2025-05-26,2025-06-29,2025-06-30,34,35,1,TH-LCH,Laem Chabang,NL-RTM,Rotterdam,Medical Devices,HS-90,2,3092,ZIM Integrated Shipping,delayed,0.259,0,rail,1.5
SHP-011348,2026-01-10,2026-01-19,2026-01-19,9,9,0,IN-DEL,Delhi ICD (Tughlakabad),IN-MUN,Mundra Port,Medical Devices,HS-90,8,35896,Evergreen Marine,delivered,0.195,0,multimodal,1.3
SHP-011349,2025-05-19,2025-06-12,2025-06-15,24,27,3,IN-HAZ,Hazira Port,IN-MUN,Mundra Port,Steel & Iron,HS-72,5,21165,Hapag-Lloyd,delivered,0.351,0,sea,2.3
SHP-011350,2025-02-07,2025-03-03,2025-03-04,24,25,1,IN-CHN,Chennai Port,DE-HAM,Hamburg,Electronics,HS-85,3,6087,COSCO Shipping,delivered,0.458,0,road,3.8
SHP-011351,2026-02-12,2026-03-18,2026-03-18,34,34,0,IN-JNPT,Nhava Sheva (JNPT),ZA-DUR,Durban,Pharmaceuticals,HS-30,2,7504,ONE (Ocean Network Express),delivered,0.276,0,sea,2.0
SHP-011352,2026-01-29,2026-02-16,2026-02-17,18,19,1,US-NYC,New York/New Jersey,LK-CMB,Colombo,Steel & Iron,HS-72,4,3508,Maersk Line,delayed,0.266,0,rail,1.5
SHP-011353,2025-07-03,2025-07-06,2025-07-07,3,4,1,IN-VIZ,Visakhapatnam Port,MY-PTG,Port Klang,Pharmaceuticals,HS-30,2,7392,COSCO Shipping,in_transit,0.295,0,multimodal,3.9
SHP-011354,2025-02-23,2025-03-21,2025-03-24,26,29,3,US-NYC,New York/New Jersey,AE-DXB,Dubai (Jebel Ali),Plastics,HS-39,2,5212,PIL (Pacific Int. Line),delayed,0.097,0,multimodal,4.7
SHP-011355,2025-01-24,2025-02-12,2025-02-12,19,19,0,CN-SHA,Shanghai,CN-NGB,Ningbo,Automobile Parts,HS-87,2,6112,Maersk Line,delivered,0.071,0,multimodal,3.9
SHP-011356,2025-03-12,2025-03-19,2025-03-19,7,7,0,SG-SIN,Singapore,CN-NGB,Ningbo,Food Products,HS-21,2,8796,Hapag-Lloyd,delivered,0.386,0,rail,4.3
SHP-011357,2026-01-02,2026-01-12,2026-01-13,10,11,1,IN-MUN,Mundra Port,IN-KOL,Kolkata Port,Plastics,HS-39,1,4364,COSCO Shipping,delivered,0.271,0,multimodal,3.3
SHP-011358,2025-05-06,2025-05-09,2025-05-14,3,8,5,IN-KND,Kandla Port,SG-SIN,Singapore,Agricultural Products,HS-10,3,3030,Yang Ming,delivered,0.408,0,road,4.5
